dest_node,source_node,weight,source_class,dest_class,edge_class
1003979,2001609,1,1,2,1-2
3003852,2009269,1,3,2,3-2
1004434,2027679,1,1,2,1-2
3007586,1000242,1,3,2,3-2
1002956,2024778,1,1,2,1-2
3006701,1001540,1,3,2,3-2
1002075,2006428,1,1,2,1-2
1002307,2015348,1,1,2,1-2
3001916,1004080,1,3,2,3-2
3006948,2012673,1,3,2,3-2
1001949,2016426,1,1,2,1-2
1004744,2008167,1,1,2,1-2
1004700,2014924,1,1,2,1-2
1002357,2002836,1,1,2,1-2
3000177,2002580,1,3,2,3-2
1003006,2011990,1,1,2,1-2
1002662,2002737,1,1,2,1-2
3002271,2026254,1,3,2,3-2
1002078,2023569,1,1,2,1-2
3007599,2031892,1,3,2,3-2
1002908,2009111,1,1,2,1-2
3003611,2022947,1,3,2,3-2
3004170,2005800,1,3,2,3-2
3001409,1002103,1,3,2,3-2
3002175,1001800,1,3,2,3-2
3005336,2018100,1,3,2,3-2
1002741,2017225,1,1,2,1-2
3006798,2012797,1,3,2,3-2
1002677,2008170,1,1,2,1-2
1002761,2009619,1,1,2,1-2
1001502,2021252,1,1,2,1-2
1000714,2027939,1,1,2,1-2
1004744,2032713,1,1,2,1-2
1002342,2009506,1,1,2,1-2
3006357,2003283,1,3,2,3-2
1003786,2001237,1,1,2,1-2
3006685,2026210,1,3,2,3-2
3005462,2019319,1,3,2,3-2
1004509,2022814,1,1,2,1-2
1001367,2003676,1,1,2,1-2
3000737,2011684,1,3,2,3-2
1000281,2021941,1,1,2,1-2
3005220,1000906,1,3,2,3-2
1000853,2017191,1,1,2,1-2
3002323,1001421,1,3,2,3-2
1002765,2015604,1,1,2,1-2
3004743,2026852,1,3,2,3-2
1002751,2026800,1,1,2,1-2
3000422,2003248,1,3,2,3-2
3001195,2019775,1,3,2,3-2
1004216,2001579,1,1,2,1-2
3008032,2005233,1,3,2,3-2
1002542,2032012,1,1,2,1-2
3003733,1002822,1,3,2,3-2
3000488,2007364,1,3,2,3-2
3001865,2015433,1,3,2,3-2
1001168,2007193,1,1,2,1-2
3007695,2020020,1,3,2,3-2
1004509,2030922,1,1,2,1-2
1002656,2003971,1,1,2,1-2
3003261,2001206,1,3,2,3-2
1002382,2012435,1,1,2,1-2
1000087,2023824,1,1,2,1-2
1002520,2003274,1,1,2,1-2
3005190,1001420,1,3,2,3-2
1000756,2021303,1,1,2,1-2
1001379,2010448,1,1,2,1-2
1001454,2008219,1,1,2,1-2
1000080,2025950,1,1,2,1-2
3003354,1004159,1,3,2,3-2
1003845,2016551,1,1,2,1-2
3006381,2005438,1,3,2,3-2
1003992,2014786,1,1,2,1-2
1002127,2010810,1,1,2,1-2
1000666,2012873,1,1,2,1-2
1000009,2030498,1,1,2,1-2
3007994,2015626,1,3,2,3-2
1001697,2002214,1,1,2,1-2
3005707,1001359,1,3,2,3-2
1002023,2001609,1,1,2,1-2
1004345,2001727,1,1,2,1-2
3001414,2026718,1,3,2,3-2
3006742,1003837,1,3,2,3-2
3003474,2006074,1,3,2,3-2
3006590,2002317,1,3,2,3-2
1003050,2019997,1,1,2,1-2
3002048,1002748,1,3,2,3-2
3000109,1000753,1,3,2,3-2
1004096,2018139,1,1,2,1-2
1004162,2029719,1,1,2,1-2
1000469,2019419,1,1,2,1-2
1000273,2028658,1,1,2,1-2
3003313,2030588,1,3,2,3-2
3007229,2004113,1,3,2,3-2
3006894,2003431,1,3,2,3-2
1001515,2004489,1,1,2,1-2
3007170,1001110,1,3,2,3-2
3003958,2009809,1,3,2,3-2
3006881,2009871,1,3,2,3-2
1004491,2027214,1,1,2,1-2
1002218,2009180,1,1,2,1-2
3000757,2028476,1,3,2,3-2
1000714,2004149,1,1,2,1-2
3001791,2017956,1,3,2,3-2
3004494,1003175,1,3,2,3-2
3006374,2030423,1,3,2,3-2
3000782,2008679,1,3,2,3-2
3007943,2002144,1,3,2,3-2
1002090,2001376,1,1,2,1-2
3005665,2017365,1,3,2,3-2
1003077,2003971,1,1,2,1-2
1003410,2011756,1,1,2,1-2
3002025,2009120,1,3,2,3-2
1001359,2018780,1,1,2,1-2
3006556,2001865,1,3,2,3-2
3006572,2011255,1,3,2,3-2
3003323,2012146,1,3,2,3-2
1001515,2006757,1,1,2,1-2
1004477,2032736,1,1,2,1-2
1001133,2030505,1,1,2,1-2
1000443,2018575,1,1,2,1-2
3005882,1002748,1,3,2,3-2
3004624,2022624,1,3,2,3-2
1001301,2022973,1,1,2,1-2
3002053,2016253,1,3,2,3-2
3006016,1002881,1,3,2,3-2
1004354,2003068,1,1,2,1-2
1002949,2027360,1,1,2,1-2
1002382,2020874,1,1,2,1-2
3005845,2007426,1,3,2,3-2
3007243,1004562,1,3,2,3-2
1002036,2017238,1,1,2,1-2
3007253,2007357,1,3,2,3-2
1003467,2015626,1,1,2,1-2
1002051,2032080,1,1,2,1-2
3001718,2026702,1,3,2,3-2
1001086,2020001,1,1,2,1-2
1003422,2026165,1,1,2,1-2
3002708,1000117,1,3,2,3-2
3000757,1000947,1,3,2,3-2
3005525,1000247,1,3,2,3-2
1001361,2008496,1,1,2,1-2
3007357,2026663,1,3,2,3-2
1000292,2000224,1,1,2,1-2
1000182,2005792,1,1,2,1-2
3005992,1003507,1,3,2,3-2
3007620,2013269,1,3,2,3-2
3000672,2026166,1,3,2,3-2
3005931,2010087,1,3,2,3-2
3006826,2023322,1,3,2,3-2
1002454,2019092,1,1,2,1-2
1000434,2001703,1,1,2,1-2
1000294,2013829,1,1,2,1-2
1002709,2028079,1,1,2,1-2
1002572,2023411,1,1,2,1-2
1001199,2005035,1,1,2,1-2
3001468,2006405,1,3,2,3-2
1002369,2020458,1,1,2,1-2
3001996,2008140,1,3,2,3-2
3004480,2012841,1,3,2,3-2
1004281,2018547,1,1,2,1-2
3003506,2002980,1,3,2,3-2
3003633,2016991,1,3,2,3-2
1004699,2029827,1,1,2,1-2
3002337,2029988,1,3,2,3-2
3004087,1003546,1,3,2,3-2
3006539,2007281,1,3,2,3-2
3005211,1003219,1,3,2,3-2
3005870,1001594,1,3,2,3-2
3006921,2030486,1,3,2,3-2
3005477,2008170,1,3,2,3-2
1004484,2018775,1,1,2,1-2
3003047,1001359,1,3,2,3-2
3002949,1000947,1,3,2,3-2
1002050,2029843,1,1,2,1-2
3002893,2029715,1,3,2,3-2
3000215,1003399,1,3,2,3-2
1001521,2031226,1,1,2,1-2
3002462,2009960,1,3,2,3-2
3005657,2010113,1,3,2,3-2
1002537,2017427,1,1,2,1-2
3000165,2013610,1,3,2,3-2
3005153,2002550,1,3,2,3-2
3003098,2015564,1,3,2,3-2
3001387,2025165,1,3,2,3-2
1001086,2015424,1,1,2,1-2
3004179,2029251,1,3,2,3-2
1001440,2029543,1,1,2,1-2
3002212,2019994,1,3,2,3-2
1003155,2020813,1,1,2,1-2
3000841,2013006,1,3,2,3-2
1002385,2014159,1,1,2,1-2
1000377,2004811,1,1,2,1-2
3004203,1003936,1,3,2,3-2
3003445,1000024,1,3,2,3-2
3005332,2001792,1,3,2,3-2
1000569,2028850,1,1,2,1-2
1000433,2023231,1,1,2,1-2
1001537,2014545,1,1,2,1-2
1003029,2021529,1,1,2,1-2
3007607,2003257,1,3,2,3-2
3000913,2012186,1,3,2,3-2
3005330,2014617,1,3,2,3-2
3001048,2009631,1,3,2,3-2
3000346,2026575,1,3,2,3-2
3004078,2021517,1,3,2,3-2
1001244,2023969,1,1,2,1-2
1003589,2008041,1,1,2,1-2
3001082,2017596,1,3,2,3-2
1004607,2007128,1,1,2,1-2
1001241,2029793,1,1,2,1-2
1002391,2013979,1,1,2,1-2
1003209,2002902,1,1,2,1-2
3006848,1001865,1,3,2,3-2
1000461,2014930,1,1,2,1-2
3007564,1002116,1,3,2,3-2
3002789,1000078,1,3,2,3-2
3004163,2012937,1,3,2,3-2
3007104,1000893,1,3,2,3-2
1002175,2026177,1,1,2,1-2
3004305,2015321,1,3,2,3-2
3000610,1001286,1,3,2,3-2
3006656,2015806,1,3,2,3-2
3002227,2027216,1,3,2,3-2
1001479,2003975,1,1,2,1-2
1004266,2030757,1,1,2,1-2
3007367,2012651,1,3,2,3-2
3002791,2025163,1,3,2,3-2
1003666,2017629,1,1,2,1-2
1000583,2027684,1,1,2,1-2
1000825,2023976,1,1,2,1-2
1003119,2003575,1,1,2,1-2
1000997,2010913,1,1,2,1-2
3000702,1001252,1,3,2,3-2
1000558,2009506,1,1,2,1-2
1002247,2031582,1,1,2,1-2
3005653,1002315,1,3,2,3-2
1003801,2021257,1,1,2,1-2
3004198,2000452,1,3,2,3-2
3000947,2017145,1,3,2,3-2
1004036,2013498,1,1,2,1-2
1004212,2021517,1,1,2,1-2
1002170,2021378,1,1,2,1-2
1002359,2029086,1,1,2,1-2
3007286,1000893,1,3,2,3-2
3004920,2018160,1,3,2,3-2
3001657,1000926,1,3,2,3-2
3001691,1001418,1,3,2,3-2
3002687,2002812,1,3,2,3-2
3003505,2006426,1,3,2,3-2
1002028,2010385,1,1,2,1-2
3003281,2021517,1,3,2,3-2
3001540,2001174,1,3,2,3-2
1000314,2000347,1,1,2,1-2
3003977,2021009,1,3,2,3-2
1002526,2009079,1,1,2,1-2
3000588,2000494,1,3,2,3-2
3001468,1003126,1,3,2,3-2
1004678,2015122,1,1,2,1-2
1001491,2023376,1,1,2,1-2
1003543,2019367,1,1,2,1-2
1002479,2028578,1,1,2,1-2
1000473,2004011,1,1,2,1-2
3005225,2019994,1,3,2,3-2
1003411,2022723,1,1,2,1-2
1000630,2022542,1,1,2,1-2
3002245,2031753,1,3,2,3-2
3004242,2024195,1,3,2,3-2
1002697,2011287,1,1,2,1-2
3004839,2027485,1,3,2,3-2
1000443,2023377,1,1,2,1-2
3007594,2017191,1,3,2,3-2
1002726,2006947,1,1,2,1-2
3007226,2029003,1,3,2,3-2
3003402,2017420,1,3,2,3-2
3005405,1002311,1,3,2,3-2
3007267,2023382,1,3,2,3-2
1000199,2003437,1,1,2,1-2
3001307,2018273,1,3,2,3-2
3004941,1003607,1,3,2,3-2
3006708,2010983,1,3,2,3-2
1001022,2006300,1,1,2,1-2
1003778,2021902,1,1,2,1-2
1002394,2011566,1,1,2,1-2
1001822,2025163,1,1,2,1-2
1004560,2008290,1,1,2,1-2
3000926,1003399,1,3,2,3-2
3006898,1003567,1,3,2,3-2
3002178,2016908,1,3,2,3-2
1000063,2009031,1,1,2,1-2
1002251,2021773,1,1,2,1-2
1004619,2032500,1,1,2,1-2
1003903,2032034,1,1,2,1-2
3002074,2031338,1,3,2,3-2
3000757,1001118,1,3,2,3-2
3003179,2014152,1,3,2,3-2
1003576,2005604,1,1,2,1-2
3001624,1003797,1,3,2,3-2
3002316,2002575,1,3,2,3-2
3001303,2028345,1,3,2,3-2
3006191,2024211,1,3,2,3-2
1000562,2014647,1,1,2,1-2
1000297,2032257,1,1,2,1-2
3005877,2010089,1,3,2,3-2
1000278,2020017,1,1,2,1-2
1004036,2007980,1,1,2,1-2
1003632,2011578,1,1,2,1-2
1000783,2032153,1,1,2,1-2
3004335,1001960,1,3,2,3-2
3000628,2003384,1,3,2,3-2
3007851,2002578,1,3,2,3-2
1002999,2009032,1,1,2,1-2
1001312,2006083,1,1,2,1-2
1000915,2013193,1,1,2,1-2
1000665,2029497,1,1,2,1-2
1001482,2014679,1,1,2,1-2
3002539,2006174,1,3,2,3-2
1004176,2004707,1,1,2,1-2
3007640,2032492,1,3,2,3-2
3000758,2015433,1,3,2,3-2
3006558,2023016,1,3,2,3-2
3007256,2019470,1,3,2,3-2
3005251,2001554,1,3,2,3-2
1000222,2015355,1,1,2,1-2
3000239,1003514,1,3,2,3-2
3001573,2014647,1,3,2,3-2
1001125,2017789,1,1,2,1-2
1001193,2009242,1,1,2,1-2
3000668,2028850,1,3,2,3-2
3007455,2013801,1,3,2,3-2
1000984,2015878,1,1,2,1-2
1004699,2012922,1,1,2,1-2
3004552,1000024,1,3,2,3-2
3001867,2018200,1,3,2,3-2
3000725,1003254,1,3,2,3-2
3006031,1004000,1,3,2,3-2
3004114,2009349,1,3,2,3-2
3001518,2001665,1,3,2,3-2
3007286,2014647,1,3,2,3-2
1004642,2013690,1,1,2,1-2
3006448,2030463,1,3,2,3-2
3006349,2028654,1,3,2,3-2
1001631,2001944,1,1,2,1-2
3003991,2028285,1,3,2,3-2
1000023,2026420,1,1,2,1-2
3000879,1002105,1,3,2,3-2
1003521,2024865,1,1,2,1-2
3000914,2002812,1,3,2,3-2
1000239,2006383,1,1,2,1-2
1002079,2009544,1,1,2,1-2
1002759,2008224,1,1,2,1-2
1003066,2002827,1,1,2,1-2
1001567,2019803,1,1,2,1-2
3003568,1003241,1,3,2,3-2
1002792,2028599,1,1,2,1-2
3004755,2030165,1,3,2,3-2
1000708,2006232,1,1,2,1-2
3004851,2009619,1,3,2,3-2
1000337,2003570,1,1,2,1-2
1002837,2015356,1,1,2,1-2
1001829,2032692,1,1,2,1-2
3006826,1003197,1,3,2,3-2
1001694,2007810,1,1,2,1-2
3002691,2003472,1,3,2,3-2
3002458,2026583,1,3,2,3-2
1000317,2026633,1,1,2,1-2
3005330,2017427,1,3,2,3-2
3007941,2030210,1,3,2,3-2
3006322,2006863,1,3,2,3-2
3000322,1003967,1,3,2,3-2
1002919,2002170,1,1,2,1-2
1003289,2032325,1,1,2,1-2
3006784,1003787,1,3,2,3-2
1002771,2011974,1,1,2,1-2
1001999,2006332,1,1,2,1-2
1004438,2004641,1,1,2,1-2
3002209,2018931,1,3,2,3-2
3004072,2023713,1,3,2,3-2
3001544,1004553,1,3,2,3-2
3007380,1000405,1,3,2,3-2
1003875,2000128,1,1,2,1-2
1001051,2007970,1,1,2,1-2
3000903,2023403,1,3,2,3-2
3002497,2003725,1,3,2,3-2
1003724,2014604,1,1,2,1-2
1001926,2009033,1,1,2,1-2
1002228,2029202,1,1,2,1-2
3007554,2008753,1,3,2,3-2
1002617,2015348,1,1,2,1-2
3006206,2006983,1,3,2,3-2
3007967,2023257,1,3,2,3-2
3006575,1001730,1,3,2,3-2
3001063,2022321,1,3,2,3-2
3004671,2014119,1,3,2,3-2
1004009,2006520,1,1,2,1-2
3002002,1001104,1,3,2,3-2
3003961,2032407,1,3,2,3-2
3000651,1000456,1,3,2,3-2
3006179,1004744,1,3,2,3-2
3001278,2023871,1,3,2,3-2
3005413,2002068,1,3,2,3-2
3000230,2013678,1,3,2,3-2
3000297,2004156,1,3,2,3-2
1002283,2011186,1,1,2,1-2
3004050,2022655,1,3,2,3-2
1001205,2012058,1,1,2,1-2
3002463,2016287,1,3,2,3-2
3001830,2004407,1,3,2,3-2
1002755,2007357,1,1,2,1-2
1001802,2024179,1,1,2,1-2
3002316,2003940,1,3,2,3-2
1003460,2028019,1,1,2,1-2
1002528,2002036,1,1,2,1-2
1002995,2010426,1,1,2,1-2
1000608,2017066,1,1,2,1-2
3007715,2011311,1,3,2,3-2
3007900,2005173,1,3,2,3-2
3004615,2001645,1,3,2,3-2
1001587,2032471,1,1,2,1-2
1003551,2012729,1,1,2,1-2
1004258,2015256,1,1,2,1-2
3004214,2000576,1,3,2,3-2
1001468,2022622,1,1,2,1-2
1003667,2015945,1,1,2,1-2
3003421,1003963,1,3,2,3-2
1001171,2018564,1,1,2,1-2
3001634,2028907,1,3,2,3-2
3006001,2015636,1,3,2,3-2
1002364,2007281,1,1,2,1-2
1002051,2007407,1,1,2,1-2
1002059,2025936,1,1,2,1-2
1003831,2021765,1,1,2,1-2
1001648,2014679,1,1,2,1-2
1000120,2027863,1,1,2,1-2
1000120,2004367,1,1,2,1-2
1002172,2002145,1,1,2,1-2
3003888,2014744,1,3,2,3-2
3004156,1002071,1,3,2,3-2
3001111,2018200,1,3,2,3-2
1003097,2002214,1,1,2,1-2
3003268,2005311,1,3,2,3-2
3000590,1001540,1,3,2,3-2
3000645,2020481,1,3,2,3-2
1002738,2018905,1,1,2,1-2
3003616,2001284,1,3,2,3-2
3000865,1003628,1,3,2,3-2
3001419,2029606,1,3,2,3-2
1000486,2030240,1,1,2,1-2
3001216,2007017,1,3,2,3-2
3005057,2026469,1,3,2,3-2
3002704,2014789,1,3,2,3-2
3004784,2013932,1,3,2,3-2
1001876,2006266,1,1,2,1-2
1002541,2017467,1,1,2,1-2
1001685,2016585,1,1,2,1-2
1002846,2006900,1,1,2,1-2
3007260,2029392,1,3,2,3-2
1000830,2017396,1,1,2,1-2
3006980,2031545,1,3,2,3-2
3001353,1002305,1,3,2,3-2
3006866,2026124,1,3,2,3-2
1004394,2013028,1,1,2,1-2
1001940,2029933,1,1,2,1-2
3006934,2005175,1,3,2,3-2
3007068,1002392,1,3,2,3-2
1004310,2001865,1,1,2,1-2
3006430,2013735,1,3,2,3-2
1003034,2012729,1,1,2,1-2
3007756,1004284,1,3,2,3-2
3005669,1003540,1,3,2,3-2
1002988,2018763,1,1,2,1-2
3001195,1002126,1,3,2,3-2
3002071,2028213,1,3,2,3-2
1000029,2029757,1,1,2,1-2
3006562,2013870,1,3,2,3-2
1002960,2023681,1,1,2,1-2
3001205,2006861,1,3,2,3-2
3000425,2020694,1,3,2,3-2
1002074,2008020,1,1,2,1-2
3005879,1000863,1,3,2,3-2
1002111,2011016,1,1,2,1-2
3006222,2014045,1,3,2,3-2
3003855,2008692,1,3,2,3-2
1004019,2010198,1,1,2,1-2
1001637,2004272,1,1,2,1-2
3000403,2018845,1,3,2,3-2
1004116,2021475,1,1,2,1-2
3002400,2031136,1,3,2,3-2
1001219,2001319,1,1,2,1-2
3003199,2018100,1,3,2,3-2
3004112,2009506,1,3,2,3-2
3000528,2008094,1,3,2,3-2
3003590,1003546,1,3,2,3-2
1001831,2026189,1,1,2,1-2
1001208,2022956,1,1,2,1-2
3001971,2012638,1,3,2,3-2
3003496,2022883,1,3,2,3-2
3003884,2003463,1,3,2,3-2
1002913,2018587,1,1,2,1-2
1001370,2017427,1,1,2,1-2
1000714,2018518,1,1,2,1-2
3002861,1002279,1,3,2,3-2
3005231,2004962,1,3,2,3-2
1001724,2012467,1,1,2,1-2
1001439,2015162,1,1,2,1-2
3002026,2013420,1,3,2,3-2
1001606,2019857,1,1,2,1-2
1004696,2009716,1,1,2,1-2
3003230,2014131,1,3,2,3-2
3007652,1003682,1,3,2,3-2
3001765,2027566,1,3,2,3-2
3007375,2001650,1,3,2,3-2
3001782,1004102,1,3,2,3-2
3000699,2015582,1,3,2,3-2
3000212,2022764,1,3,2,3-2
3001658,2023231,1,3,2,3-2
1003608,2014086,1,1,2,1-2
1004202,2031661,1,1,2,1-2
1004578,2018643,1,1,2,1-2
3005750,1004122,1,3,2,3-2
1001123,2004465,1,1,2,1-2
3002992,2014104,1,3,2,3-2
3000502,2002830,1,3,2,3-2
3000628,2016979,1,3,2,3-2
1000220,2012944,1,1,2,1-2
1002899,2004314,1,1,2,1-2
1003824,2018053,1,1,2,1-2
1002953,2017780,1,1,2,1-2
1002794,2027783,1,1,2,1-2
3001379,1002092,1,3,2,3-2
3003209,2004654,1,3,2,3-2
3002504,2019959,1,3,2,3-2
3001148,2012465,1,3,2,3-2
3004461,2012731,1,3,2,3-2
1004081,2015385,1,1,2,1-2
1000899,2006003,1,1,2,1-2
1001860,2008688,1,1,2,1-2
1001129,2000030,1,1,2,1-2
1000037,2001088,1,1,2,1-2
3003883,2007309,1,3,2,3-2
1001617,2005029,1,1,2,1-2
3007124,2025871,1,3,2,3-2
3007845,1001542,1,3,2,3-2
3004425,2026638,1,3,2,3-2
3005725,1003241,1,3,2,3-2
1004364,2013443,1,1,2,1-2
3006016,1002730,1,3,2,3-2
3005611,1002061,1,3,2,3-2
1001254,2025960,1,1,2,1-2
3006483,2014742,1,3,2,3-2
1004001,2014433,1,1,2,1-2
3000322,1003843,1,3,2,3-2
1001239,2027640,1,1,2,1-2
3002188,2011271,1,3,2,3-2
1002956,2014159,1,1,2,1-2
3002249,2009234,1,3,2,3-2
3007649,1000062,1,3,2,3-2
1002889,2029739,1,1,2,1-2
1000520,2002406,1,1,2,1-2
3004728,2007214,1,3,2,3-2
1003221,2025652,1,1,2,1-2
3002496,2012186,1,3,2,3-2
3006325,2008096,1,3,2,3-2
1004084,2022414,1,1,2,1-2
3002545,2022162,1,3,2,3-2
1004523,2030342,1,1,2,1-2
1004736,2027016,1,1,2,1-2
1003978,2008289,1,1,2,1-2
1001511,2000156,1,1,2,1-2
1003786,2009956,1,1,2,1-2
3008032,1000434,1,3,2,3-2
1000805,2012731,1,1,2,1-2
1003414,2012472,1,1,2,1-2
1004214,2017250,1,1,2,1-2
1002049,2008319,1,1,2,1-2
3003921,2017640,1,3,2,3-2
3006799,2015122,1,3,2,3-2
3007845,1002018,1,3,2,3-2
1003130,2004000,1,1,2,1-2
3002286,2024953,1,3,2,3-2
3003388,2000536,1,3,2,3-2
1004593,2007935,1,1,2,1-2
3006642,1001373,1,3,2,3-2
1003808,2006564,1,1,2,1-2
1001000,2008313,1,1,2,1-2
3004439,2017250,1,3,2,3-2
3004566,1001203,1,3,2,3-2
1001106,2024508,1,1,2,1-2
1004255,2016551,1,1,2,1-2
1002142,2001206,1,1,2,1-2
3003340,2024860,1,3,2,3-2
3004883,2005068,1,3,2,3-2
3002248,2029757,1,3,2,3-2
1000617,2004631,1,1,2,1-2
3005017,2015445,1,3,2,3-2
1004092,2011578,1,1,2,1-2
1000787,2010208,1,1,2,1-2
3001664,2008753,1,3,2,3-2
1002684,2011451,1,1,2,1-2
3005943,2004003,1,3,2,3-2
1003990,2006695,1,1,2,1-2
3004157,1001540,1,3,2,3-2
1004233,2015517,1,1,2,1-2
1001593,2021474,1,1,2,1-2
3007687,1000065,1,3,2,3-2
1000793,2027130,1,1,2,1-2
3004194,2002421,1,3,2,3-2
1002530,2005604,1,1,2,1-2
3002795,1001540,1,3,2,3-2
3000924,1001236,1,3,2,3-2
3004496,2004842,1,3,2,3-2
3002767,2027721,1,3,2,3-2
3002089,2002878,1,3,2,3-2
3006121,1003836,1,3,2,3-2
3000332,2000959,1,3,2,3-2
3000656,1000318,1,3,2,3-2
3001168,2009456,1,3,2,3-2
1004162,2007531,1,1,2,1-2
1002694,2009516,1,1,2,1-2
3005423,2001238,1,3,2,3-2
1004068,2026099,1,1,2,1-2
3006941,1000073,1,3,2,3-2
1002974,2015706,1,1,2,1-2
1004679,2024946,1,1,2,1-2
1003969,2011736,1,1,2,1-2
1002164,2030599,1,1,2,1-2
3002944,2006248,1,3,2,3-2
1000339,2015558,1,1,2,1-2
3006290,2000308,1,3,2,3-2
1003521,2024953,1,1,2,1-2
3006439,2010906,1,3,2,3-2
3006219,2020567,1,3,2,3-2
3003770,2024099,1,3,2,3-2
3003197,2023257,1,3,2,3-2
1003076,2012258,1,1,2,1-2
3007283,2030907,1,3,2,3-2
3004868,2019901,1,3,2,3-2
3003908,2011684,1,3,2,3-2
3001777,2007309,1,3,2,3-2
3002701,2010522,1,3,2,3-2
1004501,2015527,1,1,2,1-2
1002505,2000086,1,1,2,1-2
1004346,2006438,1,1,2,1-2
3002248,2026213,1,3,2,3-2
3005798,2023482,1,3,2,3-2
1003921,2010208,1,1,2,1-2
3006931,2027798,1,3,2,3-2
3003644,2001327,1,3,2,3-2
1002739,2031330,1,1,2,1-2
1003543,2012518,1,1,2,1-2
1002573,2014000,1,1,2,1-2
3007043,1002873,1,3,2,3-2
1003178,2030864,1,1,2,1-2
1003268,2004923,1,1,2,1-2
1003326,2017274,1,1,2,1-2
1000220,2026691,1,1,2,1-2
1003930,2020802,1,1,2,1-2
3007060,2031130,1,3,2,3-2
1003814,2025980,1,1,2,1-2
3007055,2006921,1,3,2,3-2
3000796,2030043,1,3,2,3-2
3005225,1000817,1,3,2,3-2
1003395,2003906,1,1,2,1-2
3000852,1000362,1,3,2,3-2
3006379,2027214,1,3,2,3-2
3001660,2006050,1,3,2,3-2
1000107,2020580,1,1,2,1-2
1004724,2011696,1,1,2,1-2
1004720,2016018,1,1,2,1-2
1003130,2029136,1,1,2,1-2
3007599,2012468,1,3,2,3-2
3004356,2025272,1,3,2,3-2
3002678,1002517,1,3,2,3-2
1003127,2027680,1,1,2,1-2
1001644,2012967,1,1,2,1-2
3005657,2016363,1,3,2,3-2
3002153,1000535,1,3,2,3-2
1003083,2011451,1,1,2,1-2
1000399,2028378,1,1,2,1-2
3001757,2003114,1,3,2,3-2
3003156,2030210,1,3,2,3-2
3004298,1002595,1,3,2,3-2
3001361,2025511,1,3,2,3-2
1000076,2030409,1,1,2,1-2
3000592,2030258,1,3,2,3-2
3002068,2030749,1,3,2,3-2
3004952,2018772,1,3,2,3-2
3004919,2015359,1,3,2,3-2
3003842,2008805,1,3,2,3-2
3000009,2023867,1,3,2,3-2
3006973,2000583,1,3,2,3-2
3005990,1003126,1,3,2,3-2
3005938,2032259,1,3,2,3-2
3003558,2021190,1,3,2,3-2
3004494,1003367,1,3,2,3-2
3004142,1004751,1,3,2,3-2
3005611,2010753,1,3,2,3-2
3005205,2012142,1,3,2,3-2
1003414,2021164,1,1,2,1-2
3005461,2000624,1,3,2,3-2
1004738,2018407,1,1,2,1-2
3005682,2015911,1,3,2,3-2
1003719,2021290,1,1,2,1-2
1000045,2011248,1,1,2,1-2
1000644,2002830,1,1,2,1-2
3007118,2006203,1,3,2,3-2
1001016,2024300,1,1,2,1-2
1002610,2018536,1,1,2,1-2
3001318,2031753,1,3,2,3-2
1000343,2001463,1,1,2,1-2
3003243,2008313,1,3,2,3-2
1003224,2015604,1,1,2,1-2
3006266,2032685,1,3,2,3-2
3001141,2023375,1,3,2,3-2
1002744,2019550,1,1,2,1-2
3000924,1003450,1,3,2,3-2
1003546,2006493,1,1,2,1-2
1000577,2031443,1,1,2,1-2
1000392,2031286,1,1,2,1-2
1004072,2022592,1,1,2,1-2
3002510,1004156,1,3,2,3-2
1004004,2029318,1,1,2,1-2
3006201,2020089,1,3,2,3-2
3006564,2029455,1,3,2,3-2
1003505,2023324,1,1,2,1-2
1002562,2018780,1,1,2,1-2
1004487,2007281,1,1,2,1-2
1002467,2011240,1,1,2,1-2
1001249,2005195,1,1,2,1-2
1002028,2003716,1,1,2,1-2
1001733,2021517,1,1,2,1-2
1004197,2009954,1,1,2,1-2
3005886,1001169,1,3,2,3-2
3000950,2024538,1,3,2,3-2
1001309,2030616,1,1,2,1-2
1002381,2004314,1,1,2,1-2
3004438,2013700,1,3,2,3-2
3001075,2000991,1,3,2,3-2
3003244,1003999,1,3,2,3-2
3004616,2009341,1,3,2,3-2
3004743,2018751,1,3,2,3-2
1003302,2004845,1,1,2,1-2
1000339,2017713,1,1,2,1-2
1004523,2021990,1,1,2,1-2
3000972,2009517,1,3,2,3-2
1003422,2031587,1,1,2,1-2
3005039,2006077,1,3,2,3-2
3008024,1003740,1,3,2,3-2
1004017,2010525,1,1,2,1-2
1004261,2002049,1,1,2,1-2
3005867,2008636,1,3,2,3-2
3006434,2002921,1,3,2,3-2
3003848,2003054,1,3,2,3-2
3007820,2012695,1,3,2,3-2
1001999,2008853,1,1,2,1-2
1001244,2003906,1,1,2,1-2
3002982,1003837,1,3,2,3-2
1000343,2017794,1,1,2,1-2
3003967,1003281,1,3,2,3-2
3007208,2000937,1,3,2,3-2
1001444,2031868,1,1,2,1-2
1000833,2029559,1,1,2,1-2
3006342,2008655,1,3,2,3-2
3002441,2019463,1,3,2,3-2
1002818,2006617,1,1,2,1-2
1002305,2021819,1,1,2,1-2
3006273,1004259,1,3,2,3-2
1002721,2029606,1,1,2,1-2
3005658,1001969,1,3,2,3-2
1002945,2016634,1,1,2,1-2
3004847,2031369,1,3,2,3-2
1004405,2014124,1,1,2,1-2
3000310,2000308,1,3,2,3-2
3002250,2028079,1,3,2,3-2
3003966,2018330,1,3,2,3-2
1003953,2015607,1,1,2,1-2
